,Unnamed: 0,title,artist,top genre,year,bpm,nrgy,dnce,dB,live,val,dur,acous,spch,pop,image,url
264,265,Cannonball,Lea Michele,hollywood,2014,92,82,56,-3,19,57,215,2,5,37,https://i.scdn.co/image/ab67616d0000b273cd6cef9805781ced011653d6,https://p.scdn.co/mp3-preview/eca7033266b0585faf8ced3f7ad1c9cd34f637b4?cid=4730b02bd7f84c22bb7993aaa4620292
265,266,It's On Again - Main Soundtrack,Alicia Keys,hip pop,2014,110,54,64,-9,25,53,230,10,11,30,https://i.scdn.co/image/ab67616d0000b27330cbf00df153a3890dc9f7d8,https://p.scdn.co/mp3-preview/852d4a462494097b5360298adfb8769312164e2d?cid=4730b02bd7f84c22bb7993aaa4620292
266,267,I Luh Ya Papi,Jennifer Lopez,dance pop,2014,96,73,74,-6,12,59,207,45,42,28,https://i.scdn.co/image/ab67616d0000b2730b285f8fd0ff170e2fe3af12,https://p.scdn.co/mp3-preview/b3e6453fbea9482c5687388a29f41ba2ec3006b2?cid=4730b02bd7f84c22bb7993aaa4620292
267,268,Not a Bad Thing,Justin Timberlake,dance pop,2014,86,73,59,-6,38,46,266,27,6,0,https://i.scdn.co/image/ab67616d0000b27331dc01391d65eed27744e461,https://p.scdn.co/mp3-preview/45b6a40f651f09640e35439a7b17778c28d9502c?cid=4730b02bd7f84c22bb7993aaa4620292
268,269,Thinking out Loud,Ed Sheeran,pop,2015,79,45,78,-6,18,59,282,47,3,84,https://i.scdn.co/image/ab67616d0000b27373dbc5ada31768b0ca963c01,https://p.scdn.co/mp3-preview/c87c7689b6dc8d40684f9ba9c159b69f97bd6f56?cid=4730b02bd7f84c22bb7993aaa4620292
269,270,I'm Not The Only One,Sam Smith,pop,2015,82,49,68,-6,8,49,239,53,4,84,https://i.scdn.co/image/ab67616d0000b273b11bdc91cb9ac6b14f5c1dae,https://p.scdn.co/mp3-preview/8959d5e6580b9d00fefd87bbbbf0dac0940a9d51?cid=4730b02bd7f84c22bb7993aaa4620292
270,271,The Hills,The Weeknd,canadian contemporary r&b,2015,113,56,58,-7,14,14,242,7,5,84,https://i.scdn.co/image/ab67616d0000b2737fcead687e99583072cc217b,https://p.scdn.co/mp3-preview/30a8d26fa2b2e9a5a01007d71783510180e677ab?cid=4730b02bd7f84c22bb7993aaa4620292
271,272,Love Yourself,Justin Bieber,canadian pop,2015,100,38,61,-10,28,52,234,84,44,83,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/2be1b6dea766a292352d2cbc5a67dbbb0d9a1b4b?cid=4730b02bd7f84c22bb7993aaa4620292
272,273,Uptown Funk,Mark Ronson,dance pop,2015,115,61,86,-7,3,93,270,1,8,82,https://i.scdn.co/image/ab67616d0000b273e419ccba0baa8bd3f3d7abf2,https://p.scdn.co/mp3-preview/3074e956e6794c0eadea660b9cef671db6b27234?cid=4730b02bd7f84c22bb7993aaa4620292
273,274,Take Me To Church,Hozier,irish singer-songwriter,2015,129,66,57,-5,12,44,242,63,5,81,https://i.scdn.co/image/ab67616d0000b2734ca68d59a4a29c856a4a39c2,https://p.scdn.co/mp3-preview/d6170162e349338277c97d2fab42c386701a4089?cid=4730b02bd7f84c22bb7993aaa4620292
274,275,Sugar,Maroon 5,pop,2015,120,79,75,-7,9,88,235,6,3,81,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,https://p.scdn.co/mp3-preview/f35cfb7e7207a1cf27ab3b0e3e07cb95c91440eb?cid=4730b02bd7f84c22bb7993aaa4620292
275,276,Sorry,Justin Bieber,canadian pop,2015,100,76,65,-4,30,41,201,8,5,81,https://i.scdn.co/image/ab67616d0000b273aa95a399fd30fbb4f6f59fca,https://p.scdn.co/mp3-preview/70416bd945586a23d770d318303e04936a04bdad?cid=4730b02bd7f84c22bb7993aaa4620292
276,277,FourFiveSeconds,Rihanna,barbadian pop,2015,206,27,58,-6,13,35,188,88,5,80,https://i.scdn.co/image/ab67616d0000b27336a9ed72b45e54ff307641be,https://p.scdn.co/mp3-preview/6fdd4470dabeaf54e72b566a4f8f2d064236927f?cid=4730b02bd7f84c22bb7993aaa4620292
277,278,"Love Me Like You Do - From ""Fifty Shades Of Grey""",Ellie Goulding,dance pop,2015,190,61,26,-7,13,28,253,25,5,79,https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd,https://p.scdn.co/mp3-preview/af7a33094ec0c2743a50e007c66acb07ded6b3ca?cid=4730b02bd7f84c22bb7993aaa4620292
278,279,"Earned It (Fifty Shades Of Grey) - From The ""Fifty Shades Of Grey"" Soundtrack",The Weeknd,canadian contemporary r&b,2015,120,38,66,-6,10,44,252,39,3,79,https://i.scdn.co/image/ab67616d0000b27364bd23d64f90b1910ead95a1,https://p.scdn.co/mp3-preview/f9e4d7c08bb16aa7a6b1332c732e25bb8ef2fa6f?cid=4730b02bd7f84c22bb7993aaa4620292
279,280,What Do You Mean?,Justin Bieber,canadian pop,2015,125,57,85,-8,8,79,206,59,10,79,https://i.scdn.co/image/ab67616d0000b2736492d54018c359e25ddc987c,https://p.scdn.co/mp3-preview/f08477ea1aa39778ac185502711b9891cef6f6bb?cid=4730b02bd7f84c22bb7993aaa4620292
280,281,Stitches,Shawn Mendes,canadian pop,2015,150,75,75,-7,5,76,207,2,7,78,https://i.scdn.co/image/ab67616d0000b273d26246b23c8bfa8ce543b3bb,https://p.scdn.co/mp3-preview/876dc08f43e2aee97a8ac8fb1d4535f6445f5a79?cid=4730b02bd7f84c22bb7993aaa4620292
281,282,Want to Want Me,Jason Derulo,dance pop,2015,114,68,78,-6,11,66,208,1,6,77,https://i.scdn.co/image/ab67616d0000b273519241bcfc352fc3eaaac5db,https://p.scdn.co/mp3-preview/41c4fc0c9ed13ba61f99841cfee3182d32976686?cid=4730b02bd7f84c22bb7993aaa4620292
282,283,My House,Flo Rida,dance pop,2015,94,70,69,-5,13,74,192,2,5,77,https://i.scdn.co/image/ab67616d0000b2737947bf3e8af32378de181b41,https://p.scdn.co/mp3-preview/3bf2d48a92c9a21ddb14d8aae379488ff0604aff?cid=4730b02bd7f84c22bb7993aaa4620292
283,284,Waves - Robin Schulz Radio Edit,Mr. Probz,tropical house,2015,120,51,83,-9,8,45,208,1,4,77,https://i.scdn.co/image/ab67616d0000b27320062cf8da0f580e9118b487,https://p.scdn.co/mp3-preview/ee5dc27ee664202e03858af02c74bfed59adf037?cid=4730b02bd7f84c22bb7993aaa4620292
284,285,Night Changes,One Direction,boy band,2015,120,52,67,-8,12,37,227,86,4,77,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,https://p.scdn.co/mp3-preview/359be833b46b250c696bbb64caa5dc91f2a38c6a?cid=4730b02bd7f84c22bb7993aaa4620292
285,286,How Deep Is Your Love,Calvin Harris,dance pop,2015,122,87,74,-4,39,34,213,4,7,77,https://i.scdn.co/image/ab67616d0000b273f4956c3ceefc6fa1cffc6da6,https://p.scdn.co/mp3-preview/6aa9aca8fda017e572a0065c00a67feb6f044d0c?cid=4730b02bd7f84c22bb7993aaa4620292
286,287,Never Forget You,Zara Larsson,dance pop,2015,146,73,58,-6,27,28,213,0,5,77,https://i.scdn.co/image/ab67616d0000b2739e1683774b22648f4f178ed3,https://p.scdn.co/mp3-preview/ee5474924adea2b97280f2000afdf50eda3f6e4d?cid=4730b02bd7f84c22bb7993aaa4620292
287,288,Love Me Harder,Ariana Grande,dance pop,2015,99,71,47,-4,8,24,236,1,3,76,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,https://p.scdn.co/mp3-preview/20a936174388f9bb80eeb1a7c9af540d82f44a45?cid=4730b02bd7f84c22bb7993aaa4620292
288,289,Animals,Maroon 5,pop,2015,190,74,28,-6,59,33,231,0,9,76,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,https://p.scdn.co/mp3-preview/c630a46d6c96188dccf761c6f33f25a1c98ad9c1?cid=4730b02bd7f84c22bb7993aaa4620292
289,290,Blame,Calvin Harris,dance pop,2015,128,86,41,-4,34,35,213,3,8,76,https://i.scdn.co/image/ab67616d0000b27349505d4e63dc54d537cb407a,https://p.scdn.co/mp3-preview/4f06ca016300cf1a279389081f3df63421c682bc?cid=4730b02bd7f84c22bb7993aaa4620292
290,291,Worth It,Fifth Harmony,dance pop,2015,100,77,88,-4,12,59,225,6,9,75,https://i.scdn.co/image/ab67616d0000b2730c0b9bba977d63617c4957e3,https://p.scdn.co/mp3-preview/7044b9fd1fdbd0ffda083d0ce2b716c5a935fd6e?cid=4730b02bd7f84c22bb7993aaa4620292
291,292,Break Free,Ariana Grande,dance pop,2015,130,70,69,-5,20,28,215,1,5,75,https://i.scdn.co/image/ab67616d0000b273deec12a28d1e336c5052e9aa,https://p.scdn.co/mp3-preview/2aa306e51eb3ef6ef7e389a55d7a7d0c7e15e421?cid=4730b02bd7f84c22bb7993aaa4620292
292,293,Don't,Ed Sheeran,pop,2015,95,61,81,-7,64,85,220,1,7,74,https://i.scdn.co/image/ab67616d0000b273d5f3cea8affdca01a0dc754f,https://p.scdn.co/mp3-preview/f7e8de8a2a419c43ddf77af8572e6ad1e4cb64d4?cid=4730b02bd7f84c22bb7993aaa4620292
293,294,Elastic Heart,Sia,australian dance,2015,130,79,42,-5,15,50,257,1,5,73,https://i.scdn.co/image/ab67616d0000b273b55ed804149fffbb5e35ff34,https://p.scdn.co/mp3-preview/e5209a8f3f3e5b0d4d64e16354dbe532964ad350?cid=4730b02bd7f84c22bb7993aaa4620292
294,295,Rather Be (feat. Jess Glynne),Clean Bandit,dance pop,2015,121,59,80,-7,19,55,228,16,4,73,https://i.scdn.co/image/ab67616d0000b2737e519297d9876b6afff2ab7b,https://p.scdn.co/mp3-preview/358cc2906abb9789b9c1d4a7e07dc2601b7ade4b?cid=4730b02bd7f84c22bb7993aaa4620292
295,296,Hello,Adele,british soul,2015,158,45,48,-6,9,29,295,34,3,73,https://i.scdn.co/image/ab67616d0000b27347ce408fb4926d69da6713c2,https://p.scdn.co/mp3-preview/27069a2e4ff7be549a241052b7e3233ac835e1f6?cid=4730b02bd7f84c22bb7993aaa4620292
296,297,Dear Future Husband,Meghan Trainor,dance pop,2015,79,78,66,-5,32,83,184,38,19,72,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,https://p.scdn.co/mp3-preview/15d7fffb2003e2719681ed564ad5a07c3f5d878b?cid=4730b02bd7f84c22bb7993aaa4620292
297,298,43776,Beyoncé,dance pop,2015,136,71,75,-5,13,56,214,1,13,72,https://i.scdn.co/image/ab67616d0000b273c1987c649fd0f2f79901d1b5,https://p.scdn.co/mp3-preview/2c0c6ec166cd08b33ae35528ba59787ef42e9afc?cid=4730b02bd7f84c22bb7993aaa4620292
298,299,The Heart Wants What It Wants,Selena Gomez,dance pop,2015,83,79,62,-5,14,62,227,5,4,72,https://i.scdn.co/image/ab67616d0000b273f7dd2cadacebfe2d3c5d96be,https://p.scdn.co/mp3-preview/d8bc1af319b99eb3e7eda0192ed6594f437ed404?cid=4730b02bd7f84c22bb7993aaa4620292
299,300,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack)",David Guetta,dance pop,2015,86,73,60,-4,33,53,193,24,15,72,https://i.scdn.co/image/ab67616d0000b27322f21ef4e9da48c31170a418,https://p.scdn.co/mp3-preview/bfdf41e3d62f4be205ae8438a6bf6048909dae9a?cid=4730b02bd7f84c22bb7993aaa4620292
300,301,Genie In a Bottle,Christina Aguilera,dance pop,2015,176,80,63,-7,14,91,218,21,16,72,https://i.scdn.co/image/ab67616d0000b273f89996e214be1763b2a9e948,https://p.scdn.co/mp3-preview/06d1b4ae1b631b29bbfd8b9a66a37f18dd73713a?cid=4730b02bd7f84c22bb7993aaa4620292
301,302,Company,Justin Bieber,canadian pop,2015,95,80,59,-5,8,43,208,13,6,72,https://i.scdn.co/image/ab67616d0000b273f3b1aacadd707843b1fd6574,https://p.scdn.co/mp3-preview/63d32f24d922afc8313795de1532da3aeeb02b02?cid=4730b02bd7f84c22bb7993aaa4620292
302,303,Sing,Ed Sheeran,pop,2015,120,67,82,-4,6,94,235,30,5,71,https://i.scdn.co/image/ab67616d0000b273705079df9a25a28b452c1fc9,https://p.scdn.co/mp3-preview/849c8775185f9313a561eca14fc09d88d13092b8?cid=4730b02bd7f84c22bb7993aaa4620292
303,304,Jealous - Remix,Nick Jonas,dance pop,2015,93,71,68,-4,44,45,222,1,8,70,https://i.scdn.co/image/ab67616d0000b2733721c00c751f3596b38ffdad,https://p.scdn.co/mp3-preview/7b1160e0e74ba42479164950b2add6d72651f4df?cid=4730b02bd7f84c22bb7993aaa4620292
304,305,Really Don't Care,Demi Lovato,dance pop,2015,121,73,71,-4,19,85,202,12,9,70,https://i.scdn.co/image/ab67616d0000b273aadb13ae608f6af20528409b,https://p.scdn.co/mp3-preview/c90789b0bf7c7193073bc35c2e96d25fd15e495e?cid=4730b02bd7f84c22bb7993aaa4620292
305,306,"Downtown (feat. Melle Mel, Grandmaster Caz, Kool Moe Dee & Eric Nally)",Macklemore & Ryan Lewis,dance pop,2015,110,61,83,-4,29,71,293,9,7,70,https://i.scdn.co/image/ab67616d0000b27351245bae78fd3afa47e90453,https://p.scdn.co/mp3-preview/9b3a1019acb4a65991b57f854304c7bdc1695489?cid=4730b02bd7f84c22bb7993aaa4620292
306,307,Only Love Can Hurt Like This,Paloma Faith,british soul,2015,91,89,57,-5,33,31,233,10,8,69,https://i.scdn.co/image/ab67616d0000b273c4576f635253db511bb43789,https://p.scdn.co/mp3-preview/0fbdfe1aa9aa59bcbf1e3f556ddcfa488430b1ac?cid=4730b02bd7f84c22bb7993aaa4620292
307,308,Heartbeat Song,Kelly Clarkson,dance pop,2015,149,80,49,-4,6,48,199,1,5,69,https://i.scdn.co/image/ab67616d0000b2738612619562d9e86624479ec8,https://p.scdn.co/mp3-preview/60107aeecd410c163220c467df4d49faf2ef91ed?cid=4730b02bd7f84c22bb7993aaa4620292
308,309,Up,Olly Murs,dance pop,2015,115,85,69,-5,10,64,224,2,3,69,https://i.scdn.co/image/ab67616d0000b273814cbc4746358a25c84c62e7,https://p.scdn.co/mp3-preview/62bccc2f61bb990df31d1a247a3bf69efd32da18?cid=4730b02bd7f84c22bb7993aaa4620292
309,310,Trumpets,Jason Derulo,dance pop,2015,82,70,63,-5,10,64,217,56,24,69,https://i.scdn.co/image/ab67616d0000b2730376bdff8b70d934f297303e,https://p.scdn.co/mp3-preview/3a7f65e2c2a17b34c28f0c6a7d3c546be53fe4a2?cid=4730b02bd7f84c22bb7993aaa4620292
310,311,Runnin' (Lose It All),Naughty Boy,tropical house,2015,139,85,32,-6,48,8,213,1,8,69,https://i.scdn.co/image/ab67616d0000b273c24dcf24b68739638e3231bd,https://p.scdn.co/mp3-preview/8cd5f256189b73855664f2e74f0483afb655077f?cid=4730b02bd7f84c22bb7993aaa4620292
311,312,Same Old Love,Selena Gomez,dance pop,2015,98,59,67,-4,21,44,229,2,3,69,https://i.scdn.co/image/ab67616d0000b273e6f5ed9a9059f686965ba90a,https://p.scdn.co/mp3-preview/325542deb57fd08c0a8997ff97b7311d81834f9c?cid=4730b02bd7f84c22bb7993aaa4620292
312,313,I Want You To Know,Zedd,complextro,2015,130,85,58,-3,14,37,240,1,6,68,https://i.scdn.co/image/ab67616d0000b273d040bc5b46915b49a64d7b1d,https://p.scdn.co/mp3-preview/15ebdc958c95635d3f9ecbee1e7a271a12701cb1?cid=4730b02bd7f84c22bb7993aaa4620292
313,314,Lips Are Movin,Meghan Trainor,dance pop,2015,139,83,78,-5,11,95,183,5,5,68,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,https://p.scdn.co/mp3-preview/3d119bd8b86f726c85996406add66b1abf3bc308?cid=4730b02bd7f84c22bb7993aaa4620292
314,315,I'll Show You,Justin Bieber,canadian pop,2015,192,61,36,-7,18,8,200,5,10,68,https://i.scdn.co/image/ab67616d0000b2730074dca0364e3496faf19608,https://p.scdn.co/mp3-preview/f598f71649404cbebe22cfc3c27921ce5f710a68?cid=4730b02bd7f84c22bb7993aaa4620292
315,316,Here,Alessia Cara,canadian contemporary r&b,2015,120,82,38,-4,8,33,199,8,10,68,https://i.scdn.co/image/ab67616d0000b273efbe96040319db682b438f11,https://p.scdn.co/mp3-preview/c897e13337a42e5eca46c144cc95bce2258b5bc1?cid=4730b02bd7f84c22bb7993aaa4620292
316,317,I Lived,OneRepublic,dance pop,2015,120,85,59,-5,27,34,235,7,4,67,https://i.scdn.co/image/ab67616d0000b273e80e7dbce3996a1ae5967751,https://p.scdn.co/mp3-preview/6e6b251b138965028275f0966965673a10330ea2?cid=4730b02bd7f84c22bb7993aaa4620292
317,318,Fireball (feat. John Ryan),Pitbull,dance pop,2015,123,94,69,-5,5,79,235,9,6,67,https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7,https://p.scdn.co/mp3-preview/35405481ffdcf06063ceb15cc7943e772e2f2e86?cid=4730b02bd7f84c22bb7993aaa4620292
318,319,Easy Love,Sigala,dance pop,2015,124,94,68,-4,12,65,230,18,6,67,https://i.scdn.co/image/ab67616d0000b273c61fd7cba6914924fea49ea9,https://p.scdn.co/mp3-preview/5f018c954a8eda24b7f52923a77b47237936ec34?cid=4730b02bd7f84c22bb7993aaa4620292
319,320,The Feeling,Justin Bieber,canadian pop,2015,127,81,53,-6,10,21,245,8,6,67,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/697e6df8ff8907232aebb7236dd9f942616960c5?cid=4730b02bd7f84c22bb7993aaa4620292
320,321,I Really Like You,Carly Rae Jepsen,canadian pop,2015,122,81,62,-5,22,60,205,1,4,66,https://i.scdn.co/image/ab67616d0000b2735708b3925c13b1b8d6fac466,https://p.scdn.co/mp3-preview/a1e19adbd532fa8de7bc644b7d24adefd1a0b658?cid=4730b02bd7f84c22bb7993aaa4620292
321,322,BO$$,Fifth Harmony,dance pop,2015,103,87,81,-5,5,74,171,1,11,66,https://i.scdn.co/image/ab67616d0000b27342c5ba689b2e7cbc208a8fa7,https://p.scdn.co/mp3-preview/543d8d09a5530a1ab94dd0c6f83fc4ee3e0d7f96?cid=4730b02bd7f84c22bb7993aaa4620292
322,323,Sugar,Maroon 5,pop,2015,120,79,75,-7,9,88,235,6,3,66,https://i.scdn.co/image/ab67616d0000b273442b53773d50e1b5369bb16c,https://p.scdn.co/mp3-preview/f35cfb7e7207a1cf27ab3b0e3e07cb95c91440eb?cid=4730b02bd7f84c22bb7993aaa4620292
323,324,Focus,Ariana Grande,dance pop,2015,100,88,67,-6,44,79,211,27,24,66,https://i.scdn.co/image/ab67616d0000b273b5d9c8de465654c20d77305c,https://p.scdn.co/mp3-preview/d5efe2acc43083bb20aeb08c17706aad02fa41dc?cid=4730b02bd7f84c22bb7993aaa4620292
324,325,All About That Bass,Meghan Trainor,dance pop,2015,134,88,81,-4,11,96,189,5,5,65,https://i.scdn.co/image/ab67616d0000b2733b11178cccd78ec77fc12dbc,https://p.scdn.co/mp3-preview/1e2484002e1e6fe405506355be7a9696c892d66a?cid=4730b02bd7f84c22bb7993aaa4620292
325,326,On My Mind,Ellie Goulding,dance pop,2015,155,71,70,-7,9,74,213,26,5,65,https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd,https://p.scdn.co/mp3-preview/185bb4038affc598692ac0e18a323a1a73fa9f94?cid=4730b02bd7f84c22bb7993aaa4620292
326,327,Love Me Like You,Little Mix,dance pop,2015,106,67,79,-4,28,85,198,21,4,65,https://i.scdn.co/image/ab67616d0000b2736bdee14242f244d9d6ddf2fd,https://p.scdn.co/mp3-preview/af7a33094ec0c2743a50e007c66acb07ded6b3ca?cid=4730b02bd7f84c22bb7993aaa4620292
327,328,Broken Arrows,Avicii,big room,2015,116,67,63,-7,10,29,233,5,5,65,https://i.scdn.co/image/ab67616d0000b2735393c5d3cac806092a9bc468,https://p.scdn.co/mp3-preview/747812ee0fbc0a625f78b39dedf413ed04eddb93?cid=4730b02bd7f84c22bb7993aaa4620292
328,329,Booty,Jennifer Lopez,dance pop,2015,129,95,71,-4,26,40,210,0,5,64,https://i.scdn.co/image/ab67616d0000b2733d537424bb92aa2283f62595,https://p.scdn.co/mp3-preview/e6eb70c498d0a40c0a5da12d3a3fd2757d9c0520?cid=4730b02bd7f84c22bb7993aaa4620292
329,330,What Do You Mean? - Acoustic,Justin Bieber,canadian pop,2015,125,36,77,-11,10,76,204,79,4,64,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/d3502da37397dadf985a46b9224a51df2e8cfbed?cid=4730b02bd7f84c22bb7993aaa4620292
330,331,Mark My Words,Justin Bieber,canadian pop,2015,114,26,38,-9,17,52,134,88,3,63,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/1682640a14ee2e26c1541728a44ed9c8354137ce?cid=4730b02bd7f84c22bb7993aaa4620292
331,332,Lay It All on Me,Rudimental,dance pop,2015,123,75,67,-7,19,48,242,14,4,62,https://i.scdn.co/image/ab67616d0000b2734a7bae2e6605532e62f3e430,https://p.scdn.co/mp3-preview/5f509081db5aae5ff3cc43b0029b9e70b55f9309?cid=4730b02bd7f84c22bb7993aaa4620292
332,333,American Oxygen,Rihanna,barbadian pop,2015,78,75,39,-6,33,48,320,5,9,61,https://i.scdn.co/image/ab67616d0000b273fcf5ae6bc3b8b7c68cee71ba,https://p.scdn.co/mp3-preview/63fc1987b9de4df76478868682bc25974cc2126a?cid=4730b02bd7f84c22bb7993aaa4620292
333,334,Bang Bang,Jessie J,australian pop,2015,150,75,71,-4,38,73,199,27,9,61,https://i.scdn.co/image/ab67616d0000b273930f686fe89425c7b6bf9a7d,https://p.scdn.co/mp3-preview/e49880608e52473f9041ee18e7bbbd1590be99a7?cid=4730b02bd7f84c22bb7993aaa4620292
334,335,Reality - Radio Edit,Lost Frequencies,belgian edm,2015,122,70,71,-8,7,60,159,2,3,61,https://i.scdn.co/image/ab67616d0000b273bbe6e26fc1c2534f8afba491,https://p.scdn.co/mp3-preview/d9a697a9c52db49129e6210d3d1c7fcdf743c241?cid=4730b02bd7f84c22bb7993aaa4620292
335,336,Alive,Sia,australian dance,2015,100,76,51,-4,11,44,264,25,5,61,https://i.scdn.co/image/ab67616d0000b273d400d27cba05bb0545533864,https://p.scdn.co/mp3-preview/95c625d5a50dd249d5c58aebe4baf8b6e4efa09e?cid=4730b02bd7f84c22bb7993aaa4620292
336,337,Sugar (feat. Francesco Yates),Robin Schulz,dance pop,2015,123,82,64,-5,16,64,219,2,6,60,https://i.scdn.co/image/ab67616d0000b2733c9047f9aa5d0d1e03827039,https://p.scdn.co/mp3-preview/702017a73955b159f7da9108fff25bcac045b8d6?cid=4730b02bd7f84c22bb7993aaa4620292
337,338,Been You,Justin Bieber,canadian pop,2015,113,78,74,-6,32,86,199,2,7,60,https://i.scdn.co/image/ab67616d0000b273f46b9d202509a8f7384b90de,https://p.scdn.co/mp3-preview/0c7feb944124057a378e35b7a377db1ab829625d?cid=4730b02bd7f84c22bb7993aaa4620292
338,339,Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,french indie pop,2015,123,89,76,-5,62,78,189,2,3,58,https://i.scdn.co/image/ab67616d0000b2730538d5d965798a403219a470,https://p.scdn.co/mp3-preview/8b4ea0fb47a5c8f4db5125f1ff69daf10045cfbb?cid=4730b02bd7f84c22bb7993aaa4620292
339,340,See You Again (feat. Charlie Puth),Wiz Khalifa,hip hop,2015,80,48,69,-8,6,28,230,37,8,56,https://i.scdn.co/image/ab67616d0000b2734e5df11b17b2727da2b718d8,https://p.scdn.co/mp3-preview/69c2ac6f1501e5c8bc6970273da5d06fb97a2e76?cid=4730b02bd7f84c22bb7993aaa4620292
340,341,Heroes (we could be),Alesso,big room,2015,126,75,52,-4,24,35,210,4,6,56,https://i.scdn.co/image/ab67616d0000b273b804bbd11f864902d452b3a7,https://p.scdn.co/mp3-preview/e5664babfba07567c4e002c7bd9c043835bc6521?cid=4730b02bd7f84c22bb7993aaa4620292
341,342,"Feel The Light - From The ""Home"" Soundtrack",Jennifer Lopez,dance pop,2015,156,60,47,-6,9,4,292,33,5,55,https://i.scdn.co/image/ab67616d0000b27360ada2ff679d2a9b584eac67,https://p.scdn.co/mp3-preview/103c926f41ffa398e8c5867f6a89ca7dea74946d?cid=4730b02bd7f84c22bb7993aaa4620292
342,343,Perfect,One Direction,boy band,2015,100,82,65,-5,12,40,230,6,8,55,https://i.scdn.co/image/ab67616d0000b273ba5db46f4b838ef6027e6f96,https://p.scdn.co/mp3-preview/4e30857a3c7da3f8891483643e310bb233afadd2?cid=4730b02bd7f84c22bb7993aaa4620292
343,344,Ghosttown,Madonna,dance pop,2015,79,55,54,-7,12,9,250,4,4,54,https://i.scdn.co/image/ab67616d0000b273646a3ff29b70c65ace36a778,https://p.scdn.co/mp3-preview/d8b38c632619dd03c300aa171e756cebd2669007?cid=4730b02bd7f84c22bb7993aaa4620292
344,345,Bang My Head (feat. Sia & Fetty Wap),David Guetta,dance pop,2015,108,87,60,-4,10,59,193,5,8,54,https://i.scdn.co/image/ab67616d0000b273048f37d7b1bba62b93f1009a,https://p.scdn.co/mp3-preview/6487652056a04654cca24100cc34b46413c4dd8d?cid=4730b02bd7f84c22bb7993aaa4620292
345,346,Bloodstream,Ed Sheeran,pop,2015,89,59,48,-6,6,27,309,20,5,52,https://i.scdn.co/image/ab67616d0000b27313b3e37318a0c247b550bccd,https://p.scdn.co/mp3-preview/ef55bc7502630f64512534026e7b80580a14875e?cid=4730b02bd7f84c22bb7993aaa4620292
346,347,Living For Love,Madonna,dance pop,2015,123,79,67,-5,25,39,219,4,9,52,https://i.scdn.co/image/ab67616d0000b273be361159e78ef3bb9fbe885b,https://p.scdn.co/mp3-preview/7e23fe90ff10486d92868fbfa32e0a9837a0d44c?cid=4730b02bd7f84c22bb7993aaa4620292
347,348,Baby Don't Lie,Gwen Stefani,dance pop,2015,100,55,69,-5,10,26,203,1,3,52,https://i.scdn.co/image/ab67616d0000b2733051b461f8a5eea41658514d,https://p.scdn.co/mp3-preview/7abf9551fed8757422fdc44c1bbd46664fcbf7a3?cid=4730b02bd7f84c22bb7993aaa4620292
348,349,Don't Be so Hard on Yourself,Jess Glynne,dance pop,2015,120,82,57,-3,16,66,211,6,3,52,https://i.scdn.co/image/ab67616d0000b2735c02ac6b1fa1137d7d5b4354,https://p.scdn.co/mp3-preview/631d73351935256bf1e37fc6993a416ce0f4e2f7?cid=4730b02bd7f84c22bb7993aaa4620292
349,350,Steal My Girl,One Direction,boy band,2015,77,76,47,-6,14,52,227,0,4,51,https://i.scdn.co/image/ab67616d0000b273d304ba2d71de306812eebaf4,https://p.scdn.co/mp3-preview/737c88cb0f9b8ebfc09135343084e8dc59009200?cid=4730b02bd7f84c22bb7993aaa4620292
350,351,"Celebrate (From the Original Motion Picture ""Penguins of Madagascar"")",Pitbull,dance pop,2015,127,85,68,-3,6,93,193,1,6,50,https://i.scdn.co/image/ab67616d0000b2731e340d1480e7bb29a45e3bd7,https://p.scdn.co/mp3-preview/7f59f5d481c8ba42843d54d674ca82f8f029bed6?cid=4730b02bd7f84c22bb7993aaa4620292
351,352,We Are Here,Alicia Keys,hip pop,2015,93,67,64,-6,8,8,285,43,4,49,https://i.scdn.co/image/ab67616d0000b27356d7e7c24fde8bb24bd55883,https://p.scdn.co/mp3-preview/868b5702a328c1853f269f58ce6136212fc8b538?cid=4730b02bd7f84c22bb7993aaa4620292
